id,date,lat,lon,taxon,common_name,user
281676083,2025-05-16,37.6713272188,-122.1798033162,Halictus farinosus,Wide-striped Sweat Bee,mestewart
281676066,2025-05-16,37.6215676651,-122.0723314564,Halictus farinosus,Wide-striped Sweat Bee,mestewart
281676060,2025-05-16,37.6706874471,-122.1761346936,Anthidium manicatum,European Woolcarder Bee,mestewart
281675803,2025-05-15,37.8509497867,-122.2628153134,Xylocopa tabaniformis,Horse-fly Carpenter Bee,giant_vinegaroon
281675784,2025-05-15,37.8509627895,-122.2628103886,Xylocopa tabaniformis,Horse-fly Carpenter Bee,giant_vinegaroon
281669714,2025-04-08,37.7837833333,-122.2159116667,Apis mellifera,Western Honey Bee,moony3padfoot
281668789,2025-04-24,37.8084366667,-122.3015666667,Bombus vosnesenskii,Yellow-faced Bumble Bee,moony3padfoot
281665032,2025-05-16,38.578009045,-121.4588384923,Bombus vandykei,Van Dyke's Bumble Bee,rmyoshihara
281664110,2025-05-16,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
281664109,2025-05-16,38.578009045,-121.4588384923,Bombus vandykei,Van Dyke's Bumble Bee,rmyoshihara
281664108,2025-05-16,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
281660536,2025-05-15,37.5936916667,-122.3971116667,Apis mellifera,Western Honey Bee,enriquezhang
281657603,2025-05-16,37.9286416667,-121.2892083333,Xylocopa sonorina,Valley Carpenter Bee,clarathomas
281653994,2025-05-16,37.6590074428,-122.2176249559,Xylocopa sonorina,Valley Carpenter Bee,hellabeenerd
281653934,2025-05-16,37.0503517597,-122.1342688642,Anthidium illustre,Illustrated Woolcarder Bee,muddphoto
281653471,2025-05-16,37.7627966667,-122.2288366667,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
281653426,2025-05-16,37.7628166667,-122.228845,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
281652826,2025-05-16,37.7648666667,-122.2281333333,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
281650681,2025-05-16,37.3803216667,-121.7153383333,Bombus crotchii,Crotch's Bumble Bee,t1m1ll3r
281643971,2025-05-08,38.5401783333,-121.7439283333,Bombus melanopygus,Black-tailed Bumble Bee,lasthenian
281638835,2025-05-16,38.2516333333,-121.9824966667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
281638708,2025-05-16,38.251675,-121.9825533333,Apis mellifera,Western Honey Bee,silveradojim
281638642,2025-05-16,38.2516883333,-121.9825533333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
281637954,2025-05-16,38.25172,-121.9826583333,Anthidium manicatum,European Woolcarder Bee,silveradojim
281633001,2025-05-13,37.8313366667,-122.2562166667,Apis mellifera,Western Honey Bee,jerrycudweed
281632330,2025-05-15,37.9539133333,-122.5461883333,Apis mellifera,Western Honey Bee,perepelka
281630759,2025-05-16,38.45882,-122.6628416667,Apis mellifera,Western Honey Bee,skreling
281625018,2025-05-16,36.9999542236,-122.0533676147,Apis mellifera,Western Honey Bee,vburgess
281624858,2025-05-16,38.0752527778,-122.1712305556,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,matthew286
281623268,2025-05-16,37.3796083333,-122.0877416667,Apis mellifera,Western Honey Bee,meaghanpattani
281616056,2025-05-15,37.91872,-122.4987633333,Apis mellifera,Western Honey Bee,whobbs07
281613990,2025-05-16,37.3283666667,-121.9377666667,Apis mellifera,Western Honey Bee,monimonster
281604413,2025-05-16,37.2620466667,-121.8026966667,Apis mellifera,Western Honey Bee,kronsvalle
281601043,2025-05-10,37.6646716667,-122.422005,Bombus vosnesenskii,Yellow-faced Bumble Bee,motmot
281594779,2025-05-16,37.9766666667,-122.5671916667,Halictus farinosus,Wide-striped Sweat Bee,marinbeenerd
281565099,2025-05-16,38.51715,-121.7565383333,Apis mellifera,Western Honey Bee,pepperjackb
281558061,2025-05-13,37.9202916667,-122.3779616667,Apis mellifera,Western Honey Bee,skyne
281555405,2025-05-16,37.7993319137,-122.4128805846,Anthidium manicatum,European Woolcarder Bee,bombusvos
281552853,2025-05-16,37.8122606256,-122.2261869647,Anthidium manicatum,European Woolcarder Bee,johnmadigan96
281549455,2025-05-15,37.5935714953,-122.3971294726,Apis mellifera,Western Honey Bee,nathanzhao
281539822,2025-05-16,38.533195,-121.75332,Apis mellifera,Western Honey Bee,sierra_collins
281536786,2025-05-16,37.8616666667,-122.5759366667,Apis mellifera,Western Honey Bee,karisma_wilson
281526284,2025-05-16,38.3449624682,-122.3355514225,Apis mellifera,Western Honey Bee,darkeye
281526169,2025-05-16,38.3452071352,-122.3356358145,Apis mellifera,Western Honey Bee,darkeye
281514650,2025-05-10,38.530280077,-121.7616977944,Xylocopa sonorina,Valley Carpenter Bee,mefeldman
281505007,2025-05-15,37.833350984,-122.2601089999,Apis mellifera,Western Honey Bee,lun_
281461681,2025-05-15,37.44127636,-121.85693267,Bombus californicus,California Bumble Bee,truthseqr
281459933,2025-05-15,37.44082805,-121.85528354,Lasioglossum titusi,Titus's Sweat Bee,truthseqr
281417034,2025-05-15,37.40797,-122.2366033333,Apis mellifera,Western Honey Bee,lc_byrne
281415492,2025-05-15,37.8237666822,-121.9276711093,Apis mellifera,Western Honey Bee,r_lai
281411357,2025-05-14,37.8313966667,-122.2562333333,Anthidium manicatum,European Woolcarder Bee,fathertoba
281411193,2025-05-15,37.9417547747,-122.4107701413,Apis mellifera,Western Honey Bee,jackscheinman
281405722,2025-05-15,37.7881407358,-122.4834290519,Bombus vosnesenskii,Yellow-faced Bumble Bee,jared-tailedhawk
281392132,2025-05-15,38.3271783333,-122.3398966667,Bombus melanopygus,Black-tailed Bumble Bee,silveradojim
281391795,2025-05-15,38.3274283333,-122.3395616667,Bombus californicus,California Bumble Bee,silveradojim
281389470,2025-05-15,38.3243916667,-122.3347083333,Bombus melanopygus,Black-tailed Bumble Bee,silveradojim
281389076,2025-05-15,38.251555,-121.9827033333,Apis mellifera,Western Honey Bee,silveradojim
281388698,2025-05-15,38.2516216667,-121.9825133333,Anthidium manicatum,European Woolcarder Bee,silveradojim
281388668,2025-05-15,38.2516466667,-121.9827116667,Xylocopa sonorina,Valley Carpenter Bee,silveradojim
281388555,2025-05-15,38.2516583333,-121.9825966667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
281387724,2025-05-15,37.3688166072,-121.9780192834,Xylocopa tabaniformis,Horse-fly Carpenter Bee,joescience1
281386426,2025-05-15,37.8362339554,-122.2787635961,Bombus vosnesenskii,Yellow-faced Bumble Bee,wlgrover
281385908,2025-05-13,37.8312871004,-122.2563720122,Anthidium manicatum,European Woolcarder Bee,s0meb0dy_k
281385024,2025-05-15,37.7626710162,-122.2616688657,Xylocopa sonorina,Valley Carpenter Bee,hellabeenerd
281384994,2025-05-15,37.7612916667,-122.2253166667,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
281384993,2025-05-15,37.7612916667,-122.2253166667,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
281384989,2025-05-15,37.761315,-122.2254283333,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
281384988,2025-05-15,37.6040156305,-122.2280925849,Xylocopa sonorina,Valley Carpenter Bee,hellabeenerd
281383080,2025-05-15,37.2281830826,-121.9368193543,Bombus vosnesenskii,Yellow-faced Bumble Bee,joescience1
281382862,2025-05-15,37.1491444444,-121.7799527778,Lasioglossum titusi,Titus's Sweat Bee,gina-genduso
281364619,2025-05-15,37.9411201354,-122.3446068469,Apis mellifera,Western Honey Bee,rgarciag
281364028,2025-04-17,37.7359220119,-121.8942499906,Bombus vosnesenskii,Yellow-faced Bumble Bee,wanderling
281361745,2025-05-15,37.3971777778,-122.2032944444,Apis mellifera,Western Honey Bee,bob-dodge
281358170,2025-05-15,37.83638,-122.2538616667,Apis mellifera,Western Honey Bee,gbiloba
281352176,2025-05-15,37.4392600841,-122.1800075099,Apis mellifera,Western Honey Bee,zhenx
281352072,2025-05-15,37.4392600841,-122.1800075099,Apis mellifera,Western Honey Bee,zhenx
281350987,2025-05-15,38.5493376443,-122.9759054384,Apis mellifera,Western Honey Bee,alltheanimals
281350856,2025-05-15,37.831455,-122.2562166667,Apis mellifera,Western Honey Bee,sxnny_
281350672,2025-05-15,37.5936225959,-122.3970618903,Apis mellifera,Western Honey Bee,ayaan74
281341746,2025-05-14,38.5406951904,-121.7056427002,Bombus vandykei,Van Dyke's Bumble Bee,amyhiss
281331404,2025-05-15,37.7122583333,-121.8011333333,Apis mellifera,Western Honey Bee,jayjt
281330869,2025-05-15,38.53793,-121.7473833333,Apis mellifera,Western Honey Bee,eric17413
281329112,2025-05-15,38.5378741905,-121.7473517606,Apis mellifera,Western Honey Bee,luz89267
281327347,2025-05-15,37.3503387778,-121.9389486845,Bombus vosnesenskii,Yellow-faced Bumble Bee,elito7023
281327336,2025-05-15,37.3520654273,-121.9394250601,Xylocopa sonorina,Valley Carpenter Bee,elito7023
281321964,2025-05-15,37.8719729492,-122.2767153272,Anthidium manicatum,European Woolcarder Bee,ashleyelliott
281320957,2025-05-15,37.8314533333,-122.2561716667,Xylocopa sonorina,Valley Carpenter Bee,ground_gazer
281320647,2025-05-15,37.5937169139,-122.3900172674,Apis mellifera,Western Honey Bee,dustin8400
281305749,2025-05-15,38.5323972222,-121.7565111111,Anthidium manicatum,European Woolcarder Bee,ammophila
281305651,2025-05-15,37.8048602,-122.4016337,Bombus melanopygus,Black-tailed Bumble Bee,samuelflohr
281304774,2025-05-15,38.0267028333,-122.5626216667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,danabrown
281298815,2025-05-15,38.5195808411,-121.5183639526,Xylocopa tabaniformis,Horse-fly Carpenter Bee,rngrjason
281298209,2025-05-13,37.7607566667,-122.2261733333,Xylocopa sonorina,Valley Carpenter Bee,hellabeenerd
281298202,2025-05-13,37.7614166667,-122.2283233333,Bombus melanopygus,Black-tailed Bumble Bee,hellabeenerd
281298200,2025-05-13,37.762025,-122.230715,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,hellabeenerd
281298175,2025-05-13,37.7621733333,-122.23059,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
281296446,2025-05-15,37.9679716667,-122.5660783333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,marinbeenerd
281296289,2025-05-15,37.24148,-121.8266966667,Apis mellifera,Western Honey Bee,kelu73
281287663,2025-05-15,38.5322611111,-121.7573305556,Xylocopa sonorina,Valley Carpenter Bee,ammophila
281280423,2025-05-15,37.7756833333,-122.4358666667,Bombus melanopygus,Black-tailed Bumble Bee,bozfok
281280348,2025-05-12,37.7467583333,-122.4948366667,Apis mellifera,Western Honey Bee,zacharyearl08
281280135,2025-05-15,38.578009045,-121.4588384923,Bombus vandykei,Van Dyke's Bumble Bee,rmyoshihara
281280007,2025-05-11,37.81917,-122.246275,Anthidium manicatum,European Woolcarder Bee,hellabeenerd
281267534,2025-05-15,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
281265122,2025-05-15,38.1809408336,-121.5158247364,Anthidium manicatum,European Woolcarder Bee,elk_13
281262059,2024-03-30,37.8854270468,-122.1173266321,Apis mellifera,Western Honey Bee,joshua-explores
281185583,2025-05-10,37.3370527893,-121.9728263867,Bombus vosnesenskii,Yellow-faced Bumble Bee,itsnatureemily
281183148,2025-05-14,38.0347499,-121.1881074,Xylocopa sonorina,Valley Carpenter Bee,moonbonifacia
281183015,2025-05-11,37.7419321448,-122.0340289096,Bombus vosnesenskii,Yellow-faced Bumble Bee,mestewart
281182991,2025-05-14,37.7205005832,-122.0857980031,Anthidium manicatum,European Woolcarder Bee,mestewart
281182908,2025-05-14,38.0347452997,-121.1880926,Apis mellifera,Western Honey Bee,moonbonifacia
281176069,2025-05-14,37.5008080156,-122.2963870069,Xylocopa sonorina,Valley Carpenter Bee,cdobson31
281165778,2025-05-14,38.578009045,-121.4588384923,Xylocopa sonorina,Valley Carpenter Bee,rmyoshihara
281164909,2025-05-14,37.8314375776,-122.2562099347,Apis mellifera,Western Honey Bee,giant_vinegaroon
281164886,2025-05-14,37.8664727442,-122.5425096921,Apis mellifera,Western Honey Bee,alexbarnard
281161765,2025-05-14,37.8800657835,-121.9160379097,Apis mellifera,Western Honey Bee,shanec97
281158859,2025-05-12,37.255951208,-121.8242129657,Xylocopa sonorina,Valley Carpenter Bee,gaso14
281157424,2025-05-14,37.8808671,-121.9150723997,Apis mellifera,Western Honey Bee,gnarlyshields
281154510,2025-05-14,37.8090635326,-121.991504306,Anthophora bomboides stanfordiana,,ebrpd
281154419,2025-05-14,37.9714518263,-121.859934944,Anthophora bomboides,Bumblebee-like Digger Bee,ebrpd
281151638,2025-05-14,38.3234716667,-122.333275,Apis mellifera,Western Honey Bee,silveradojim
281151105,2025-05-14,38.3236383333,-122.33442,Apis mellifera,Western Honey Bee,silveradojim
281149436,2025-05-14,38.3245966667,-122.3352133333,Bombus melanopygus,Black-tailed Bumble Bee,silveradojim
281148745,2025-05-14,38.32562,-122.3358083333,Bombus californicus,California Bumble Bee,silveradojim
281146721,2025-05-14,37.9761466667,-122.5661783333,Bombus flavifrons,Yellow-fronted Bumble Bee,marinbeenerd
281145985,2025-05-14,38.251655,-121.9827116667,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,silveradojim
281145914,2025-05-14,38.2515416667,-121.9827283333,Apis mellifera,Western Honey Bee,silveradojim
281145770,2025-05-14,38.2516116667,-121.982575,Xylocopa sonorina,Valley Carpenter Bee,silveradojim
281145501,2025-05-14,38.2517383333,-121.9825966667,Anthidium manicatum,European Woolcarder Bee,silveradojim
281139708,2025-05-14,37.39588,-122.0538721667,Bombus vosnesenskii,Yellow-faced Bumble Bee,dpoznik
281131949,2025-05-14,37.7596114731,-122.4565207958,Bombus vosnesenskii,Yellow-faced Bumble Bee,youngbill
281130661,2025-05-14,38.3261221994,-122.6929612085,Apis mellifera,Western Honey Bee,gardenedsandra
281130095,2025-05-13,37.8257566925,-121.9096758811,Bombus californicus,California Bumble Bee,cathartidae
281126080,2025-05-14,36.9730783333,-121.9129183333,Bombus melanopygus,Black-tailed Bumble Bee,muddphoto
281126075,2025-05-14,36.9729966667,-121.9152883333,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,muddphoto
281126071,2025-05-14,36.9730266667,-121.9154833333,Anthophora californica,California Digger Bee,muddphoto
281126069,2025-05-14,36.9730095256,-121.9154057695,Anthophora californica,California Digger Bee,muddphoto
281125938,2025-05-14,38.5400666667,-121.7544333333,Xylocopa sonorina,Valley Carpenter Bee,sierra_collins
281124167,2025-05-14,37.95503,-121.8608866667,Bombus melanopygus,Black-tailed Bumble Bee,ebrpd
281118397,2025-05-14,37.6465760809,-122.1465472877,Halictus ligatus,Ligated Furrow Bee,s54229
281117353,2025-05-14,38.5555865632,-121.7102548027,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,daitarih
281115633,2025-05-14,37.8313949679,-122.256388072,Apis mellifera,Western Honey Bee,savonn
281114927,2025-05-14,37.4392600841,-122.1800075099,Apis mellifera,Western Honey Bee,zhenx
281114745,2025-05-14,37.4392600841,-122.1800075099,Apis mellifera,Western Honey Bee,zhenx
281110945,2025-05-14,37.9568747251,-121.8166028169,Bombus vosnesenskii,Yellow-faced Bumble Bee,r_lai
281110059,2025-05-14,37.8312681698,-122.2569504845,Apis mellifera,Western Honey Bee,iloveplantsalot100
281109302,2025-05-14,37.831542132,-122.256541718,Apis mellifera,Western Honey Bee,plantsrcool95
281108537,2025-05-14,37.8314216667,-122.2562416667,Apis mellifera,Western Honey Bee,fathertoba
281106753,2025-05-14,37.8315164983,-122.2564479559,Apis mellifera,Western Honey Bee,iloveplantsalot100
281102664,2025-05-08,37.8322086261,-122.2545832527,Apis mellifera,Western Honey Bee,henryg851
281090657,2025-05-13,37.2113730323,-121.933393809,Bombus melanopygus,Black-tailed Bumble Bee,edwardrooks
281088495,2025-05-14,37.8724645608,-122.2622264486,Apis mellifera,Western Honey Bee,juleslikesbeans
281085681,2025-05-14,38.3461943971,-121.9792085127,Xylocopa sonorina,Valley Carpenter Bee,reikoku
281084839,2025-05-13,37.211629377,-121.9334487082,Bombus melanopygus,Black-tailed Bumble Bee,edwardrooks
281083403,2025-05-13,37.97618,-122.56617,Osmia coloradensis,Colorado Mason,marinbeenerd
281080591,2025-05-14,37.8771525351,-121.8629377031,Anthophora bomboides,Bumblebee-like Digger Bee,ebrpd
281079765,2025-05-13,37.4231833333,-122.1745166667,Apis mellifera,Western Honey Bee,mcpaborg
281079287,2025-05-14,38.4006614777,-121.5742144801,Anthidium manicatum,European Woolcarder Bee,lynniebopp
281078931,2025-05-14,37.8459484859,-122.1369502872,Apis mellifera,Western Honey Bee,camillemarinier
281075657,2025-05-13,38.45888,-122.6631383333,Bombus californicus,California Bumble Bee,skreling
281074128,2025-02-15,37.3436226938,-121.7867430498,Apis mellifera,Western Honey Bee,jen_g_
281068926,2025-05-14,37.8313616667,-122.2562116667,Apis mellifera,Western Honey Bee,lilreef
281068646,2025-05-14,37.87035,-121.941095,Bombus crotchii,Crotch's Bumble Bee,teresa_franco
281067798,2025-05-14,37.8313758971,-122.2561440116,Anthidium manicatum,European Woolcarder Bee,plantlover181
281065991,2025-05-13,38.2658027778,-121.4394388889,Bombus melanopygus,Black-tailed Bumble Bee,ammophila
281062150,2025-05-13,37.2156902166,-121.9363723096,Bombus melanopygus,Black-tailed Bumble Bee,edwardrooks
281056677,2025-05-14,37.8317105839,-122.2560590224,Apis mellifera,Western Honey Bee,lycheem
281054530,2025-05-14,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
281054528,2025-05-14,38.578009045,-121.4588384923,Bombus vandykei,Van Dyke's Bumble Bee,rmyoshihara
281051682,2025-05-10,38.565575,-121.4287116667,Xylocopa sonorina,Valley Carpenter Bee,knschoch
281049229,2025-05-14,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
281049228,2025-05-14,38.578009045,-121.4588384923,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,rmyoshihara
281044246,2025-04-29,37.4322283333,-121.883505,Anthidium manicatum,European Woolcarder Bee,shiva_gurusiddaiah
281014085,2025-05-09,37.6182833333,-122.4938716667,Bombus melanopygus,Black-tailed Bumble Bee,ewrubel
281012347,2025-05-13,37.288881616,-121.888638637,Xylocopa sonorina,Valley Carpenter Bee,fafita
280953965,2025-05-08,36.9717133333,-121.9132783333,Bombus melanopygus,Black-tailed Bumble Bee,edieirving
280948045,2025-05-09,37.148627455,-121.7943668717,Apis mellifera,Western Honey Bee,merav
280941509,2025-05-13,37.8631932997,-122.2870544,Xylocopa tabaniformis orpifex,Foothill Carpenter Bee,curleycurlew
280939948,2025-05-13,37.2992351266,-121.7620014954,Apis mellifera,Western Honey Bee,columbidaeperson
280939938,2025-05-13,38.578009045,-121.4588384923,Megachile perihirta,Western Leafcutter Bee,rmyoshihara
280939935,2025-05-13,38.578009045,-121.4588384923,Megachile perihirta,Western Leafcutter Bee,rmyoshihara
280937498,2025-05-13,37.9119033333,-122.6018166667,Bombus melanopygus,Black-tailed Bumble Bee,michael_c_mahoney
280936687,2025-05-13,37.1148785673,-121.3277854855,Perdita californica,California Fairy Bee,jpgalvan
280932949,2025-05-13,37.0909194444,-121.8703916667,Diadasia bituberculata,Bindweed Turret Bee,barbarab
280930032,2025-05-13,37.8314083333,-122.2562416667,Anthidium manicatum,European Woolcarder Bee,ground_gazer
